Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
2004-01-23;28.81721305847168;25.09785270690918;13.466320037841797;19.202363967895508;22.664710998535156;37.491737365722656;17.715892791748047;15.15813159942627;11.930841445922852;20.797895431518555;0.030772;0.043714;0.050311;0.053249000000000005;0.053337
2004-01-30;28.748369216918945;23.296842575073242;13.251019477844238;19.16244125366211;22.258350372314453;36.17887878417969;17.19959259033203;15.363656997680664;11.851618766784668;20.671213150024414;0.03186;0.044445;0.0508;0.053567000000000004;0.053474
2004-02-06;30.538677215576172;23.40717124938965;13.721972465515137;18.64345932006836;22.739105224609375;36.50822830200195;16.84502410888672;16.294784545898438;12.67254638671875;20.52931022644043;0.031359;0.043938;0.050265000000000004;0.053044;0.053051
2004-02-13;30.72688102722168;23.085132598876953;13.762334823608398;21.493865966796875;22.985218048095703;36.448760986328125;16.54022789001465;15.74860668182373;12.395234107971191;21.37067222595215;0.030257999999999997;0.043262999999999996;0.049976;0.052957000000000004;0.052969
2004-02-20;30.65083885192871;22.906219482421875;13.708507537841797;21.198450088500977;23.219884872436523;36.62205505371094;16.52778434753418;15.702262878417969;13.079694747924805;21.43186378479004;0.030964000000000002;0.043845;0.050429;0.053314;0.053232
2004-02-27;29.980318069458008;22.587175369262695;13.444777488708496;21.182483673095703;23.477432250976562;35.85009765625;16.502910614013672;15.44105339050293;13.108308792114258;21.503253936767578;0.030125000000000002;0.042745;0.04917099999999999;0.052173;0.052751
2004-03-05;29.530994415283203;22.772037506103516;13.482458114624023;21.14256477355957;24.61639404296875;36.1441650390625;16.39093017578125;15.66013240814209;13.257970809936523;21.66642951965332;0.028322;0.041222;0.048011;0.05107999999999999;0.051204
2004-03-12;27.858118057250977;22.342653274536133;13.104076385498047;20.839157104492188;23.763612747192383;35.022987365722656;15.787540435791016;14.868066787719727;12.870622634887695;21.43186378479004;0.027489;0.040494;0.04747;0.050661;0.050838999999999995
2004-03-19;27.25670623779297;22.751163482666016;13.193328857421875;20.272266387939453;23.654865264892578;36.64961624145508;15.321016311645508;14.303509712219238;12.926013946533203;21.161596298217773;0.027846000000000003;0.04063;0.04748;0.05065;0.050955
2004-03-26;27.201416015625;23.09109878540039;13.193328857421875;20.040719985961914;23.609071731567383;36.75070571899414;15.569831848144531;14.446754455566406;13.104690551757812;20.774072647094727;0.028300000000000002;0.041276;0.048178;0.051322;0.05149
2004-04-02;28.922670364379883;24.21224594116211;13.774826049804688;20.719388961791992;23.962120056152344;37.57781982421875;16.07990074157715;15.167196273803711;12.926013946533203;21.37067222595215;0.031619;0.044321;0.050846;0.053612;0.053196
2004-04-08;28.583946228027344;24.444839477539062;13.85867977142334;20.958919525146484;23.742862701416016;37.87647247314453;15.849747657775879;14.998672485351562;12.504709243774414;21.64603042602539;0.032282000000000005;0.045026000000000004;0.051517;0.054261;0.053854
2004-04-16;28.687637329101562;24.441858291625977;14.04529857635498;19.88103485107422;22.65236473083496;38.47382736206055;15.650696754455566;15.849723815917969;12.890717506408691;22.36501693725586;0.034083;0.046753;0.053132;0.055810000000000005;0.055389999999999995
2004-04-23;29.34433937072754;24.550901412963867;13.807292938232422;19.68142318725586;22.098461151123047;40.38992691040039;17.13117027282715;15.344152450561523;13.007631301879883;21.911197662353516;0.036067;0.047751999999999996;0.053667999999999993;0.056223999999999996;0.056056
2004-04-30;29.5102481842041;23.283811569213867;13.677465438842773;18.387964248657227;21.69456672668457;39.73746109008789;16.254074096679688;15.066088676452637;12.573081970214844;21.697031021118164;0.036657999999999996;0.048209;0.054008;0.056511;0.056368999999999995
2004-05-07;30.001054763793945;23.101091384887695;13.7234468460083;17.92487144470215;21.0483455657959;38.79547882080078;16.036378860473633;15.318873405456543;11.889286041259766;22.05396842956543;0.039937;0.05091999999999999;0.056213;0.058356000000000005;0.05787899999999999
2004-05-14;30.02869415283203;22.672754287719727;13.523296356201172;18.55562973022461;20.575225830078125;38.510589599609375;16.08612823486328;15.070014953613281;12.145158767700195;22.206762313842773;0.039580000000000004;0.050942999999999995;0.056442;0.058689;0.058247999999999994
2004-05-21;30.14116859436035;21.875946044921875;13.355609893798828;18.108510971069336;20.81756019592285;38.26737976074219;16.104795455932617;14.73559856414795;12.180461883544922;21.86290168762207;0.039485;0.050591;0.055967;0.058151;0.057677
2004-05-28;31.8079776763916;22.570894241333008;13.888426780700684;18.73927116394043;21.256065368652344;39.02422332763672;16.316287994384766;14.959945678710938;12.3219633102417;22.196487426757812;0.038433;0.049517;0.054855999999999995;0.05697;0.056334999999999996
2004-06-04;32.571922302246094;22.615825653076172;14.137247085571289;19.210342407226562;21.50993537902832;39.16267013549805;16.14211654663086;15.078481674194336;12.512105941772461;22.258073806762695;0.039936;0.050751;0.056013;0.058141;0.05763
2004-06-10;33.85673904418945;22.645780563354492;13.964151382446289;19.73731803894043;21.809978485107422;39.79032897949219;16.65219497680664;15.095414161682129;12.646981239318848;22.57113265991211;0.04024;0.050811999999999996;0.056033;0.058164;0.057675000000000004
2004-06-18;34.585960388183594;22.292316436767578;13.966879844665527;19.97684669494629;21.48108673095703;40.191829681396484;17.635038375854492;14.99804973602295;12.297647476196289;23.084348678588867;0.039661;0.049873;0.055016999999999996;0.057212;0.056992
2004-06-25;35.627708435058594;23.409635543823242;13.616272926330566;20.104595184326172;21.919593811035156;40.916378021240234;17.77187728881836;14.316515922546387;11.610016822814941;22.709701538085938;0.038814;0.049245000000000004;0.05451399999999999;0.056742;0.056437
2004-07-02;34.39151382446289;22.98127555847168;13.73314380645752;20.17645263671875;22.16591453552246;40.38104248046875;17.77187728881836;14.367315292358398;11.481773376464844;22.95091438293457;0.036613;0.047409999999999994;0.052981;0.055391;0.055187
2004-07-09;34.75265121459961;23.089120864868164;13.866311073303223;19.641504287719727;21.43830108642578;40.450252532958984;17.330224990844727;14.392705917358398;11.444188117980957;23.325557708740234;0.036647;0.047449000000000005;0.053055000000000005;0.055507;0.055369
2004-07-16;34.12063217163086;23.42876434326172;13.74672794342041;18.723304748535156;20.879493713378906;40.5379524230957;17.093839645385742;13.706941604614258;11.640965461730957;23.52057456970215;0.035874;0.046416000000000006;0.052009;0.054541000000000006;0.054631
2004-07-23;32.68304443359375;22.046703338623047;12.276389122009277;18.332069396972656;21.263675689697266;38.12893295288086;17.43597412109375;13.67307186126709;11.753729820251465;23.25884437561035;0.037145000000000004;0.047095000000000005;0.052447999999999995;0.054973;0.055365000000000004
2004-07-30;35.245731353759766;22.12800407409668;11.920354843139648;18.435867309570312;21.729345321655273;38.008934020996094;17.722105026245117;13.529150009155273;11.720565795898438;23.761796951293945;0.037418;0.047544;0.052918;0.055394;0.055625
2004-08-06;33.56504821777344;21.15243911743164;11.822514533996582;17.557588577270508;21.0075626373291;36.859806060791016;16.882356643676758;13.198963165283203;11.349112510681152;23.156198501586914;0.034307;0.045007;0.05091300000000001;0.053763;0.054331
2004-08-13;34.670166015625;21.604084014892578;12.058964729309082;16.67930793762207;21.461589813232422;35.83991622924805;16.807714462280273;13.257861137390137;11.806792259216309;23.19182014465332;0.034512999999999995;0.044897;0.050656999999999994;0.053463000000000004;0.054095000000000004
2004-08-20;35.186180114746094;21.75162124633789;12.015486717224121;17.916885375976562;22.497705459594727;37.214683532714844;16.919675827026367;13.508968353271484;12.111824035644531;23.362199783325195;0.034514;0.045058999999999995;0.050856000000000005;0.053621;0.054078999999999995
2004-08-27;36.25306701660156;22.19123077392578;12.154093742370605;18.0925350189209;23.12053680419922;37.77567672729492;17.131792068481445;13.896280288696289;11.870250701904297;23.460285186767578;0.034592;0.044974999999999994;0.050715;0.053489;0.05404899999999999
2004-09-03;37.027061462402344;22.14907455444336;12.363357543945312;17.86099624633789;23.196205139160156;38.916168212890625;16.913436889648438;13.853718757629395;11.801541328430176;24.29668426513672;0.035283;0.045513000000000005;0.051363000000000006;0.053923;0.053069
2004-09-10;37.759239196777344;22.6127872467041;11.675753593444824;18.491756439208984;23.167118072509766;39.26388168334961;17.15050506591797;13.560042381286621;11.845864295959473;24.45672607421875;0.034023;0.044391999999999994;0.050353;0.053005000000000004;0.052329
2004-09-17;38.45655059814453;22.919898986816406;11.016929626464844;18.699350357055664;23.079792022705078;38.16509246826172;17.162986755371094;13.500458717346191;11.630890846252441;24.9730224609375;0.033641000000000004;0.043739;0.049635;0.052329999999999995;0.051851
2004-09-24;37.05496597290039;22.51040267944336;10.932181358337402;18.731290817260742;23.13800048828125;36.47752380371094;17.025732040405273;12.623690605163574;11.704021453857422;24.694225311279297;0.033421;0.042640000000000004;0.048291;0.050882;0.050351
2004-10-01;36.59474563598633;24.268842697143555;11.019658088684082;18.427879333496094;23.4814395904541;36.945804595947266;17.624662399291992;13.181244850158691;11.774946212768555;25.24149513244629;0.034609;0.044408;0.050137999999999995;0.052577;0.051532
2004-10-08;34.93514633178711;23.93763542175293;10.934916496276855;19.84111213684082;23.27597999572754;36.746421813964844;17.46245002746582;12.683281898498535;11.712889671325684;25.731956481933594;0.034041999999999996;0.043953;0.049747000000000006;0.052201000000000004;0.051151
2004-10-15;34.99790573120117;24.4163818359375;10.716214179992676;19.889015197753906;22.74176597595215;36.153011322021484;17.46245002746582;12.129981994628906;11.641973495483398;25.30861473083496;0.033254;0.043105000000000004;0.048962000000000006;0.051585;0.050942
